FilerEIN,TaxYear,BusinessName,Address,City,StateCode,ZipCode,PaidInternalFunds,ContributionsReceivedAndDelivered,GroupEIN,BusinessNameLine2Txt
870409820,2018,ABBY LEE,5370 ELMORE RD,FRUITLAND,ID,83619,250,,,
870409820,2018,AGENBROAD FOR SENATE,3615 PORTLAND AVE,NAMPA,ID,83686,250,,,
870409820,2018,ANGELA ROMERO,1098 S EMERY ST,SLC,UT,84104,250,,,
870409820,2018,BEDKE FOR LEGISLATURE,PO BOX 89,OAKLEY,ID,83346,250,,,
870409820,2018,BLANKSMA FOR IDAHO,PO BOX 843,MOUNTAIN HOME,ID,83647,250,,,
870409820,2018,BRAD LITTLE FOR GOVERNOR,PO BOX 2664,BOISE,ID,83701,1000,,,
870409820,2018,BRADLEY M DAW,842 E 280 S,OREM,UT,84097,500,,,
870409820,2018,BRIAN ZEHNDER,6108 OAK CANYON DR,SLC,UT,84121,500,,,
870409820,2018,BRITT RAYBOULD,PO BOX 653,REXBURG,ID,83440,150,,,
870409820,2018,BRYAN ZOLLINGER,594 J STREET,IDAHO FALLS,ID,83402,250,,,
870409820,2018,CAMPAIGN TO ELECT KARIANNE LISONBEE,4334 W 1700 S,SYRACUSE,UT,84075,500,,,
870409820,2018,CAROL S MOSS,2712 KELLY LN,HOLLADAY,UT,84117,500,,,
870409820,2018,CLARK KAUFFMAN,3791 N 2100 E,FILER,ID,83328,200,,,
870409820,2018,COMMITTEE TO ELECT BRAD WILSON,1423 W WHISPERING MEADOW,KAYSVILLE,UT,84037,1000,,,
870409820,2018,COMMITTEE TO ELECT CHUCK WINDER,5528 N EBBETTS AVE,BOISE,ID,83713,500,,,
870409820,2018,COMMITTEE TO ELECT CRAIG HALL,3428 HARRISONWOOD DR,WEST VALLEY,UT,84119,1000,,,
870409820,2018,COMMITTEE TO ELECT CURT BRAMBLE,3663 N 870 E,PROVO,UT,84604,1500,,,
870409820,2018,COMMITTEE TO ELECT DAN HEMMERT,1115 E 965 N,OREM,UT,84097,1000,,,
870409820,2018,COMMITTEE TO ELECT ERIC HUTCHINGS,5438 W STONYRIDGE CIR,KEARNS,UT,84118,500,,,
870409820,2018,COMMITTEE TO ELECT GENE DAVIS,865 PARKWAY AVE,SLC,UT,84106,1000,,,
870409820,2018,COMMITTEE TO ELECT JAKE ANDEREGG,788 S 2575 W,LEHI,UT,84043,1000,,,
870409820,2018,COMMITTEE TO ELECT JAROM WAGONER,11846 LINDEN RD,CALDWELL,ID,83605,250,,,
870409820,2018,COMMITTEE TO ELECT JEFFERSON MOSS,1668 NORTH ASPEN CIR,SARATOGA SPRINGS,UT,84045,500,,,
870409820,2018,COMMITTEE TO ELECT JEN DAILEY-PROVOST,812 N SANDHURST DR,SLC,UT,84103,500,,,
870409820,2018,COMMITTEE TO ELECT MIKE MOYLE,480 N PLUMMER RD,STAR,ID,83669,250,,,
870409820,2018,COMMITTEE TO ELECT STUART ADAMS,3271 E 1875 N,LAYTON,UT,84040,1500,,,
870409820,2018,COMMITTEE TO ELECT TODD WEILER,1248 W 1900 S,WOODS CROSS,UT,84087,1000,,,
870409820,2018,COMMITTEE TO ELECT WENDY HORMAN,1860 HEATHER CIR,AMMON,ID,83406,250,,,
870409820,2018,COMMITTEE TO REELECT REPRESENTATIVE FRED WOOD,PO BOX 1207,BURLEY,ID,83318,250,,,
870409820,2018,DAVID G BUXTON FOR SENATE,4162 S 2340 W,ROY,UT,84067,500,,,
870409820,2018,DAVID HINKINS SENATE CAMPAIGN,225 W 500 S,ORANGEVILLE,UT,84537,1000,,,
870409820,2018,DAVID NIELSON SUNDWALL,4948 S 1021 E,SLC,UT,84117,250,,,
870409820,2018,ELECT MIKE SCHULTZ LLC,1798 W 5150 S STE 103,ROY,UT,84067,500,,,
870409820,2018,ERPELDING FOR DISTRICT 19,PO BOX 1697,BOISE,ID,83701,250,,,
870409820,2018,ESCAMILLA FOR SENATE,1004 N MORTON DR,SLC,UT,84116,500,,,
870409820,2018,FRANCIS GIBSON CAMPAIGN,208 S 680 W,MAPLETON,UT,84664,1500,,,
870409820,2018,FRED MARTIN,3672 N TUMBLEWEED PL,BOISE,ID,83713,450,,,
870409820,2018,FRIENDS OF JOHN KNOTWELL,5328 W SHOOTERS RIDGE CIR,HERRIMAN,UT,84096,1000,,,
870409820,2018,FRIENDS OF MIKE WINDER,4400 W 4100 S,WEST VALLEY CITY,UT,84120,500,,,
870409820,2018,FRIENDS OF TIMOTHY HAWKES,443 S 223 E,CENTERVILLE,UT,84014,500,,,
870409820,2018,GARY COLLINS,2019 E MASSACHUSETTS,NAMPA,ID,83686,200,,,
870409820,2018,GOVERNORS LEADERSHIP PAC,5842 S FONTAINE BLEU CIR,SLC,UT,84121,10000,,,
870409820,2018,JAMES KEITH GUTHRIE JR,PO BOX 12,INKOM,ID,83245,450,,,
870409820,2018,JAMES S ADDIS,207 MILITARY DR,COEUR D ALENE,ID,83314,150,,,
870409820,2018,JANI IWAMOTO,2550 E OLYMPUS DR,SLC,UT,84124,500,,,
870409820,2018,JANIE WARD-ENGELKING,3578 S CROSSPOINT AVE,BOISE,ID,83706,250,,,
870409820,2018,JASON A MONKS,3865 BLACKCAT RD,NAMPA,ID,83687,200,,,
870409820,2018,JERRY STEVENSON CAMPAIGN ACCOUNT,466 S 1700 W,LAYTON,UT,84041,1000,,,
870409820,2018,JIM DUNNIGAN CAMPAIGN,3105 W 5400 S NO 6,SLC,UT,84129,2000,269,,
870409820,2018,JIM PATRICK,2231 E 3200 N,TWIN FALLS,ID,83301,200,,,
870409820,2018,JULIE VANORDEN FOR IDAHO HOUSE,425 S 1100 W,PINGREE,ID,83262,250,,,
870409820,2018,KEN IVORY CAMPAIGN,8393 S 2010 W,WEST JORDAN,UT,84088,500,,,
870409820,2018,LAKEY FOR SENATE CAMPAIGN FUND,34 S BINGHAM ST,NAMPA,ID,83651,250,,,
870409820,2018,LAURA M LICKLEY,445 E 400 S,JEROME,ID,83338,150,,,
870409820,2018,LEE HEIDER,1631 RICHMOND DR,TWIN FALLS,ID,83301,500,,,
870409820,2018,LINDA WRIGHT HARTGEN,1681 WILDFLOWER LN,TWIN FALLS,ID,83301,150,,,
870409820,2018,MARK HARRIS,1619 EIGHT MILE CREEK RD,SODA SPRINGS,ID,83276,250,,,
870409820,2018,MARY SOUZA FOR IDAHO,PO BOX 2223,COEUR D ALENE,ID,83816,250,,,
870409820,2018,NORMAN THURSTON COMMITTEE TO ELECT,965 E CENTER ST,PROVO,UT,84606,500,,,
870409820,2018,NORTHERN UTAH LEGISLATIVE PAC,4287 HARRISON BLVD NO 313,OGDEN,UT,84403,10000,,,
870409820,2018,PAUL AMADOR,333 W VISTA DR,COEUR D ALENE,ID,83815,200,,,
870409820,2018,REX P SHIPP,749 ST JAMES PLACE,CEDAR CTIY,UT,84720,500,,,
870409820,2018,SAGE DIXON FOR STATE REPRESENTATIVE,PO BOX 206,PONDERAY,ID,83852,250,,,
870409820,2018,SALT LAKE COUNTY LEGISLATIVE PAC,6352 CITY VISTAS WAY,WEST VALLEY CITY,UT,84128,500,,,
870409820,2018,SCOTT SYME,17498 ALLENDALE RD,WILDER,ID,83676,100,,,
870409820,2018,SENATOR KAREN MAYNE,5044 BANNOCK CIR,WEST VALLEY CITY,UT,84120,1500,,,
870409820,2018,UTAH HOUSE DEMOCRATIC LEADERSHIP COUNCIL,PO BOX 155,SLC,UT,84101,500,,,
870409820,2018,UTAH REPUBLICAN HOUSE ELECTION COMMITTEE,117 E SOUTH TEMPLE,SLC,UT,84111,2500,,,
870409820,2018,UTAH REPUBLICAN SENATE CAMPAIGN COMMITTEE,1584 LOCUST LN,PROVO,UT,84604,3500,,,
461457252,2017,FL REPUBLICAN SENATORIAL,2640-A MITCHAM DR,TALLAHASSEE,FL,32301,100000,,472058962,
461457252,2017,HOUSE MAJORITY,420 E JEFFERSON ST,TALLAHASSEE,FL,32301,50000,,590683241,
461457252,2017,HOUSE VICTORY FLORIDA DEMOCRATIC PARTY,214 SOUTH BRONOUGH STREET,TALLAHASSEE,FL,32301,15000,,590772903,
461457252,2017,SENATE VICTORY FLORIDA DEMOCRATIC PARTY,214 SOUTH BRONOUGH STREET,TALLAHASSEE,FL,32301,10000,,590772903,
461457252,2017,FLORIDIANS FOR OPPORTUNITY,801 SOUTH BROAD ST,BROOKSVILLE,FL,34601,6000,,471463119,
461457252,2017,FLORIDA DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,PO BOX 1701,TALLAHASSEE,FL,32302,5000,,815009959,
461457252,2017,ASHLEY MOODY CAMPAIGN,301 W PLATT ST STE 653,TAMPA,FL,33606,3000,,821722801,
461457252,2017,BUILDING ON YOUR DREAMS,133 S HARBOR DR,VENICE,FL,34285,2500,,464865807,
461457252,2017,ANNETTE TADDEO FOR STATE SENATE,2929 SW 3 AVE STE 220,MIAMI,FL,33129,1000,,,
461457252,2017,KEITH PERRY CAMPAIGN,PO BOX 12112,GAINSVILLE,FL,32604,1000,,800425418,
461457252,2017,LAUREN BOOK CAMPAIGN,8201 PETERS ROAD STE 1000,PLANTATION,FL,33324,1000,,474942751,
461457252,2017,CHRIS SPROWLS CAMPAIGN,PO BOX 284,TARPON SPRINGS,FL,34688,1000,,454633068,
461457252,2017,FOR A BETTER FLORIDA,133 S HARBOR DR,VENICE,FL,34285,1000,,463495979,
461457252,2017,JEFF BRANDES FOR STATE SENATE,9800 4TH STREET NORTH STE 200,ST PETERSBURG,FL,33702,1000,,455394887,
461457252,2017,LIMITED GOVERNMENT FOR A STRONGER FLORIDA,133 S HARBOR DR,VENICE,FL,34285,1000,,,
461457252,2017,PAUL RENNER CAMPAIGN,2640-A MITCHAM DR,TALLAHASSEE,FL,32308,1000,,463136118,
461457252,2017,ROBERT BOBBY OLSZEWSKI,1130 COPENHAGEN WAY,WINTER GARDEN,FL,34787,1000,,822655842,
461457252,2017,BEN DIAMOND CAMPAIGN 2018,PO BOX 76234,ST PETERSBURG,FL,33734,500,,820632216,
461457252,2017,COMMITTEE TO ELECT A REPUBLICAN SENATE,PO BOX 2741,MADISON,WI,53701,500,,391517505,
461457252,2017,ED HOOPER FOR STATE SENATE,PO BOX 4268,CLEARWATER,FL,33758,500,,822239908,
461457252,2017,HOLLY RASCHEIN CAMPAIGN,PO BOX 372201,KEY LARGO,FL,33037,500,,462032982,
461457252,2017,KRISTIN D JACOBS CAMPAIGN,4314 ACACIA CIRCLE,COCONUT CREEK,FL,33066,500,,830655811,
461457252,2017,RENE PLASENCIA CAMPAIGN,3564 AVALON PARK BLVD E STE 1,ORLANDO,FL,32828,500,,,
461457252,2017,REPUBLICAN ASSEMBLY CAMPAIGN COMMITTEE,148 E JOHNSON ST,MADISON,WI,53703,500,,590683241,
461457252,2017,SCOTT PLAKON CAMPAIGN,1718 ASTOR FARMS PLACE,SANFORD,FL,32771,500,,263299835,
461457252,2017,SHAWN HARRISON CAMPAIGN,18136 LONGWATER RUN DR,TAMPA,FL,33647,500,,462660494,
461457252,2017,STATE SENATE DEMOCRATIC COMMITTEE,PO BOX 164,MADISON,WI,53701,300,,391381723,
461457252,2017,ASSEMBLY DEMOCRATIC CAMPAIGN COMMITTEE,PO BOX 814,MADISON,WI,53701,200,,391269354,
480876205,2017,KANSANS FOR QUALITY MENTAL HEALTH SRVCS PAC,11116 SLOAN AVENUE,KANSAS CITY,KS,66109,9000,,320212503,
530116130,2019,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,1747 PENNSYLVANIA AVE NW STE 800,WASHINGTON,DC,20006,90000,0,464501717,
530116130,2019,REPUBLICAN GOVERNORS ASSOCIATION,1747 PENNSYLVANIA AVE NW STE 250,WASHINGTON,DC,20006,145000,0,113655877,
530116130,2019,NRA POLITICAL VICTORY FUND (SEE PARTS I-A AND IV),11250 WAPLES MILL RD,FAIRFAX,VA,22030,0,3952,521083020,
133539048,2019,Democratic Governors,1225 Eye Street NW,Washington,DC,20005,100000,,521304889,Association
133539048,2019,LGBTQ Victory Fund,1225 Eye Street NW,washington,DC,20005,10000,,521729701,
133539048,2019,Run for Something,POBox 75357,Washington,DC,20013,10000,,815222116,PAC
133539048,2019,Progressive Change,1639 K Street Ste 300,Washington,DC,20006,10000,,263881408,campaign committee
540844477,2019,AIRD FOR DELEGATE,PO BOX 3943,PETERSBURG,VA,23805,250,,,
540844477,2019,AYALA FOR DELEGATE,PO BOX 7434,WOODBRIDGE,VA,22195,250,,,
540844477,2019,BAGBY FOR DELEGATE,PO BOX 406,RICHMOND,VA,23218,750,,,
540844477,2019,BARKER FOR SENATE,PO BOX 10527,ALEXANDRIA,VA,22310,250,,,
540844477,2019,BELL FOR DELEGATE,2309 FINCH COURT,CHARLOTTESVILLE,VA,22911,250,,,
540844477,2019,BOURNE FOR DELEGATE,PO BOX 406,RICHMOND,VA,23218,250,,,
540844477,2019,DEEDS FOR STATE SENATE,PO BOX 5462,CHARLOTTESVILLE,VA,22905,250,,,
540844477,2019,DUNNAVANT FOR SENATE,PO BOX 70849,HENRICO,VA,23255,250,,,
540844477,2019,EBBIN FOR VIRGINIA,PO BOX 26415,ALEXANDRIA,VA,22313,250,,,
540844477,2019,EDWARDS FOR SENATE,PO BOX 1179,ROANOKE,VA,240061179,500,,,
540844477,2019,EILEEN FILLER-CORN FOR DELEGATE,PO BOX 523082,SPRINGFIELD,VA,22152,250,,,
540844477,2019,EILEEN FILLER-CORN FOR DELEGATE,PO BOX 523082,SPRINGFIELD,VA,22152,2250,,,
540844477,2019,ELECT CHRIS HEAD,PO BOX 19130,ROANOKE,VA,24019,500,,,
540844477,2019,FRIENDS OF DAVID BULOVA,PO BOX 106,FAIRFAX STATTION,VA,22039,250,,,
540844477,2019,FRIENDS OF DAVID YANCEY,PO BOX 1163,NEWPORT NEWS,VA,23601,250,,,
540844477,2019,FRIENDS OF JANET HOWELL,PO BOX 2608,RESTON,VA,20195,250,,,
540844477,2019,FRIENDS OF JAY JONES,PO BOX 2892,NORFOLK,VA,23501,250,,,
540844477,2019,FRIENDS OF MARK OBENSHAIN,2717 MALLARDS COURT,RICHMOND,VA,23233,250,,,
540844477,2019,FRIENDS OF DR TODD PILLION,851 FRENCH MOORE JR BLVD STE 178,ABINGDON,VA,24210,250,,,
540844477,2019,FRIENDS OF JENNIFER MCCLELLAN,PO BOX 47,RICHMOND,VA,23187,250,,,
540844477,2019,FRIENDS OF MARCUS SIMON,PO BOX 958,FALLS CHURCH,VA,22040,250,,,
540844477,2019,FRIENDS OF MONTY MASON,PO BOX 232,WILLIAMSBURG,VA,23187,250,,,
540844477,2019,FRIENDS OF TOMMY NORMENT,PO BOX 6205,WILLIAMSBURG,VA,23188,500,,,
540844477,2019,GILBERT FOR DELEGATE,PO BOX 309,WOODSTOCK,VA,22664,500,,,
540844477,2019,HANGER FOR SENATE,PO BOX 2,MOUNT SOLON,VA,228430002,250,,,
540844477,2019,HAYES FOR DELEGATE,PO BOX 5142,CHESAPEAKE,VA,23324,250,,,
540844477,2019,HERETICK FOR DELEGATE,715 LOUDON AVENUE,PORTSMOUTH,VA,23707,250,,,
540844477,2019,HERRING FOR DELEGATE,PO BOX 11779,ALEXANDRIA,VA,22312,500,,,
540844477,2019,HOPE FOR DELEGATE,PO BOX 3148,ARLINGTON,VA,22203,250,,,
540844477,2019,HURST FOR DELEGATE,PO BOX 11389,BLACKSBURG,VA,24062,250,,,
540844477,2019,JENNIFER CARROLL FOY FOR DELEGATE,PO BOX 5113,WOODBRIDGE,VA,22194,250,,,
540844477,2019,KARRIE DELANEY FOR DELEGATE,PO BOX 230542,CENTREVILLE,VA,20120,250,,,
540844477,2019,KEAM FOR DELEGATE,PO BOX 1134,VIENNA,VA,22183,250,,,
540844477,2019,MAJORITY LEADER PAC,PO BOX 309,WOODSTOCK,VA,22664,250,,,
540844477,2019,KIRK COX PAYABLE TO COLONIAL LEADERSHIP TRUST,PO BOX 71596,HENRICO,VA,23255,5000,,,
540844477,2019,MAJORITY LEADER PAC (FOR REP KIRK COX),PO BOX 1205,COLONIAL HEIGHTS,VA,23834,1500,,,
540844477,2019,KRIZEK FOR DELEGATE,2201 WHITEOAKS DRIVE,ALEXANDRIA,VA,22306,250,,,
540844477,2019,LEE WARE FOR DELEGATE,9912 HOLLAND MEADOWS COURT,FREDERICKSBURG,VA,22408,250,,,
540844477,2019,LEFTWICH FOR DELEGATE,308 CEDAR LAKES DRIVE 3RD FL,CHESAPEAKE,VA,23322,500,,,
540844477,2019,LEWIS FOR SENATE (LYNWOOD),PO BOX 760,ACCOMAC,VA,23301,250,,,
540844477,2019,LINDSEY FOR DELEGATE,500 EAST PLUME STREET STE 105,NORFOLK,VA,23510,250,,,
540844477,2019,LOCKE FOR SENATE,PO BOX 9048,KAMPTON,VA,23670,500,,,
540844477,2019,LOPEZ FOR DELEGATE,PO BOX 40366,ARLINGTON,VA,22204,250,,,
540844477,2019,LUCAS FOR SENATE,PO BOX 700,PORTSMOUTH,VA,237050700,250,,,
540844477,2019,MARSDEN FOR SENATE,PO BOX 10889,BURKE,VA,22009,250,,,
540844477,2019,MCGUIRE FOR DELEGATE,11375 NUCKOLS RD 156,GLEN ALLEN,VA,23059,250,,,
540844477,2019,MCNAMARA FOR DELEGATE,PO BOX 21094,ROANOKE,VA,24018,250,,,
540844477,2019,MCPIKE FOR SENATE,PO BOX 2819,WOODBRIDGE,VA,22195,250,,,
540844477,2019,MCQUINN FOR DELEGATE,PO BOX 406,RICHMOND,VA,23218,250,,,
540844477,2019,MULLIN FOR DELEGATE,566 DENBIGH BLVD STE C,NEWPORT NEWS,VA,23608,250,,,
540844477,2019,NEWMAN FOR SENATE,PO BOX 480,FOREST,VA,24551,250,,,
540844477,2019,PETERSEN FOR SENATE,PO BOX 1066,FAIRFAX,VA,22038,250,,,
540844477,2019,PRICE FOR DELEGATE,PO BOX 196,NEWPORT NEWS,VA,23607,250,,,
540844477,2019,RANSONE FOR DELEGATE,PO BOX 358,KINSALE,VA,22488,250,,,
540844477,2019,RASOUL FOR DELEGATE,PO BOX 13842,ROANOKE,VA,24037,250,,,
540844477,2019,REID FOR DELEGATE,PO BOX 4132,ASHBURN,VA,20148,250,,,
540844477,2019,ROSLYN TYLER FOR HOUSE OF DELEGATES,25359 BLUE STAR HWY,JARRATT,VA,23867,250,,,
540844477,2019,RUSH FOR DELEGATE,PO BOX 1591,CHRISTIANSBURG,VA,24068,250,,,
540844477,2019,RYAN MCDOUGLE FOR SENATE,PO BOX 187,MECHANICSVILLE,VA,23111,250,,,
540844477,2019,SASLAW FOR SENATE,PO BOX 1856,SPRINGFIELD,VA,221510856,1000,,,
540844477,2019,SICKLES FOR DELEGATE,PO BOX 10628,FRANCONIA,VA,22310,500,,,
540844477,2019,SPRUILL FOR DELEGATE,PO BOX 5403,CHESAPEAKE,VA,23324,250,,,
540844477,2019,STUART FOR SENATE,PO BOX 1146,MONTROSS,VA,22520,1000,,,
540844477,2019,SUETTERLEIN FOR SENATE,PO BOX 20237,ROANOKE,VA,24018,250,,,
540844477,2019,SULLIVAN FOR DELEGATE,PO BOX 50753,ARLINGTON,VA,22205,250,,,
540844477,2019,SUROVELL FOR SENATE,PO BOX 289,MOUNT VERNON,VA,22121,500,,,
540844477,2019,TERRY KILGORE FOR DELEGATE,PO BOX 669,GATE CITY,VA,24251,790,,,
540844477,2019,TORIAN FOR DELEGATE,4222 FORTUNA PLAZA STE 659,DUMFRIES,VA,22025,500,,,
540844477,2019,VANVALKENBURG SCHUYLER,PO BOX 28782,RICHMOND,VA,23228,250,,,
540844477,2019,WARD FOR DELEGATE,PO BOX 7310,HAMPTON,VA,23666,1000,,,
941153307,2020,THE SIERRA CLUB VOTER EDUCATION FUND,2101 WEBSTER STREET SUITE 1300,OAKLAND,CA,94612,,294000,943244759,
941153307,2020,NORTH STAR CHAPTER SIERRA CLUB POLITICAL COMMITTEE,2327 E FRANKLIN AVE SUITE 1,MINNEAPOLIS,MN,55406,149000,,020566571,
941153307,2020,SIERRA CLUB INDEPENDENT ACTION,2101 WEBSTER STREET SUITE 1300,OAKLAND,CA,94612,3474000,,272585981,
941153307,2020,PATRIOT MAJORITY NEW MEXICO,PO BOX 35522,WASHINGTON,DC,20033,75000,,203985568,
941153307,2020,BETTER FUTURE FOR NEW MEXICO,PO BOX 20851,ALBUQUERQUE,NM,87154,20000,,824939302,
941153307,2020,MISSISSIPPI SIERRA CLUB PAC,921 N CONGRESS STREET,JACKSON,MS,39202,12500,,454833193,
941153307,2020,SIERRA CLUB SMALL DONOR COMMITTEE,1536 WYNKOOP STREET SUITE 200,DENVER,CO,80202,35000,,824800273,
530116130,2020,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,1747 PENNSYLVANIA AVE NW STE 800,WASHINGTON,DC,20006,100000,0,464501717,
530116130,2020,REPUBLICAN GOVERNORS ASSOCIATION,1747 PENNSYLVANIA AVE NW STE 250,WASHINGTON,DC,20006,130000,0,113655877,
530116130,2020,NRA POLITICAL VICTORY FUND (SEE PARTS I-A AND IV),11250 WAPLES MILL RD,FAIRFAX,VA,22030,0,31794,521083020,
530116130,2020,NRA VICTORY FUND,11250 WAPLES MILL RD,FAIRFAX,VA,22030,0,5000,844953921,
208802884,2020,A STRONG NEW MEXICO PAC,PO BOX 7553,ALBUQUERQUE,NM,87794,5000,,465473431,
208802884,2020,ALLISON HEIMES FOR LEGISLATURE,1410 NORTH 208TH STREET,ELKHORN,NE,68022,500,,999999999,
208802884,2020,AMY BRADLEY FOR NH STATE REPRESENTATIVE,895 BRIDGE STREET,MANCHESTER,NH,03104,350,,999999999,
208802884,2020,ANGELA4KS,19769 W 107TH STREET,OLATHE,KS,66061,500,,821675747,
208802884,2020,ARIZONA DEMOCRATIC PARTY,2910 N CENTRAL AVE,PHOENIX,AZ,85012,50000,,860125308,
208802884,2020,BETTER COLORADO ALLIANCE,PO BOX 100033,DENVER,CO,80250,50000,,832505764,
208802884,2020,BLUE HORIZON PAC,PO BOX 60221,OKLAHOMA CITY,OK,73146,5000,,842920896,
208802884,2020,BRENDA MCKENNA FOR SENATE DISTRICT 9,860 ALAMOS RD,CORRALES,NM,87048,5000,,845132589,
208802884,2020,BRIAN EGOLF SPEAKER FUND,PO BOX 27066,ALBUQUERQUE,NM,87125,25000,,821094444,
208802884,2020,CAMPAIGN TO ELECT ANNE ALLEN WESTBROOK,134 EAST 45TH STREET,SAVANNAH,GA,31405,1000,,845035746,
208802884,2020,CAMPAIGN TO ELECT JULIA RATTI,PO BOX 4228,SPARKS,NV,89432,5000,,870803736,
208802884,2020,CAMPAIGN TO ELECT MELANIE LEVESQUE NH STATE SENATE,2 MCDANIELS DRIVE,BROOKLINE,NH,03033,2000,,823969924,
208802884,2020,COMMITTEE FOR A STRONGER GEORGIA,20 TENNESSEE STREET,RINGGOLD,GA,30736,10000,,851267686,
208802884,2020,COMMITTEE TO ELECT BETHANY HALL-LONG,127 SAINT AUGUSTINE COURT,MIDDLETOWN,DE,19709,1000,,510397756,
208802884,2020,COMMITTEE TO ELECT BRIAN EGOLF,123 SAN FRANCISCO STREET 2ND FLOOR,SANTA FE,NM,87501,5000,,208019717,
208802884,2020,COMMITTEE TO ELECT DAVID BENTZ,7 DASHER AVENUE,BEAR,DE,19701,600,,474582170,
208802884,2020,COMMITTEE TO ELECT DAVID WATTERS,19 MAPLE STREET,DOVER,NH,03820,2000,,262910228,
208802884,2020,COMMITTEE TO ELECT DEBBIE HARRINGTON,745 IDLEWYLD DRIVE,MIDDLETOWN,DE,19709,600,,824022338,
208802884,2020,COMMITTEE TO ELECT HOLSCHER,12345 WESTGATE STREET,OVERLAND PARK,KS,66213,500,,842554053,
208802884,2020,COMMITTEE TO ELECT HOUSE DEMOCRATS,PO BOX 1292,CONCORD,NH,03301,10000,,020162350,
208802884,2020,COMMITTEE TO ELECT JAVIER MARTINEZ,2955 MOYA ROAD NORTHWEST,ALBUQUERQUE,NM,87104,5000,,464936133,
208802884,2020,COMMITTEE TO ELECT KATY DUHIGG,6028 KENSINGTON DRIVE NORTHWEST,ALBUQUERQUE,NM,87107,5000,,843850830,
208802884,2020,COMMITTEE TO ELECT NEOMI FOR NM,PO BOX 894,LAS CRUCES,NM,88004,5000,,842210817,
208802884,2020,COMMITTEE TO ELECT PAM CORDOVA SENATE 30,PO BOX 94,BELEN,NM,87002,5000,,843193567,
208802884,2020,COMMITTEE TO ELECT PAUL BAUMBACH,313 DARWIN DRIVE,NEWARK,DE,19711,600,,455522563,
208802884,2020,COMMITTEE TO ELECT PETER WIRTH,708 PASEO DE PERALTA,SANTA FE,NM,87501,5000,,550890769,
208802884,2020,COMMITTEE TO ELECT RACHEL PRUSAK,PO BOX 42307,PORTLAND,OR,97242,1000,,824740359,
208802884,2020,COMMITTEE TO ELECT ROBIN SKUDLAREK,20 WOODBINE DRIVE,LONDONDERRY,NH,03053,350,,852694639,
208802884,2020,COMMITTEE TO ELECT SANDRA JAUREGUI,7582 LAS VEGAS BLVD SOUTH 118,LAS VEGAS,NV,89123,5000,,475675506,
208802884,2020,COMMITTEE TO ELECT STEVEN YEAGER,10120 W FLAMINGO RD STE 4162,LAS VEGAS,NV,89147,5000,,464680743,
208802884,2020,COMMITTEE TO ELECT WILLIAM P SOULES,5054 SILVER KING ROAD,LAS CRUCES,NM,88011,5000,,454989451,
208802884,2020,DEBBIE ARMSTONG FOR NEW MEXICO,2015 DIETZ PLACE NORTHWEST,ALBUQUERQUE,NM,87107,2500,,465422275,
208802884,2020,DEBRA ALTSCHILLER FOR STRATHAM,15 APPLE WAY,STRATHAM,NH,03885,350,,999999999,
208802884,2020,DEMOCRATIC MUNICIPAL OFFICALS,1774 W GREENLEAF AVE,CHICAGO,IL,60626,15000,,030393091,
208802884,2020,DEMOCRATIC STATE COMMITTEE (DELAWARE),PO BOX 2065,WILMINGTON,DE,19899,5000,,510119764,
208802884,2020,DONOVAN FOR VERMONT,PO BOX 1662,BURLINGTON,VT,05402,2000,,851059787,
208802884,2020,EFO LOUIS D GREENWALD FOR ASSEMBLY,2240-15 RT 70,CHERRY HILL,NJ,08002,600,,223565484,
208802884,2020,ELECT LUANN D'AGOSTINO,4 EATON PLACE,NEWARK,DE,19711,600,,844098219,
208802884,2020,EMERGE AMERICA,351 CALIFORNIA STREET SUITE 930,SAN FRANCISCO,CA,94104,5000,,900787684,
208802884,2020,EMPOWER NEW MEXICO,2955 MOYA ROAD NORTHWEST,ALBUQUERQUE,NM,87104,5000,,300888072,
208802884,2020,ENERGIZED FOR CHANGE PAC,PO BOX 523082,SPRINGFIELD,VA,22152,25000,,833777742,
208802884,2020,ESCALARA PAC,PO BOX 27654,ALBUQUERQUE,NM,87125,5000,,475072426,
208802884,2020,FRIENDS OF ETHAN CORSON,4061 WEST 62ND TERRACE,MISSION,KS,66205,500,,842532205,
208802884,2020,EVERYTOWN FOR GUN SAFETY VICTORY FUND,PO BOX 4184,NEW YORK,NY,10163,1000000,,813928802,
208802884,2020,FACTS MATTER PAC,2205 LOMBARD STREET,PHILADELPHIA,PA,19146,8000,,853212093,
208802884,2020,FAUST-GOUDEAU FOR SENATE,1130 N PARKWOOD LANE,WICHITA,KS,67208,500,,999999999,
208802884,2020,FEATHERSTON FOR KANSAS,PO BOX 13447,OVERLAND PARK,KS,66282,500,,843238850,
208802884,2020,FLORIDA DEMOCRATIC LEGISLATIVE CAMPAIGN COMMITTEE,2618 CENTENNIAL PLACE,TALLAHASSEE,FL,32308,50000,,815009959,
208802884,2020,FLORIDA DEMOCRATIC PARTY,214 S BRONOUGH STREET,TALLAHASSEE,FL,32301,10000,,590772903,
208802884,2020,FORWARD NEW MEXICO,508 MORNINGSIDE DRIVE SE,ALBUQUERQUE,NM,87106,5000,,455012276,
